

Number	Group	Conceptual Use
30	1	-0.10179
30	1	0
30	1	0
30	0	1
30	0	0
30	1	0
30	0	0
30	1	0.18156
30	0	-0.42829
30	0	0
30	1	-1.58281
30	1	-0.21308
30	1	-0.73024
30	1	0.05151
30	1	-2
30	0	1
30	1	0.13294
30	0	0
30	0	1
30	0	0.39306
30	0	-0.5673
30	0	-1.52232
30	1	-0.00445
30	1	-1.2703
30	1	-1.05724
30	1	0
30	1	-1.18341
30	1	0
30	1	0
30	1	-1
30	1	-0.1482
30	1	0.02406
30	1	0
30	0	0.30615
30	0	0.8501
30	0	0.79109
30	0	0
30	1	-1.49812
30	1	-1.36608
30	0	1
30	1	0.46874
30	1	0.1022
30	0	-1
30	0	0.31522
30	0	1.64775
30	1	0
30	1	1.48352
30	1	-1
30	1	-0.77428
30	1	0
30	0	0
30	0	-0.6147
30	1	-1.65157
30	1	0.38746
30	0	-1.01148
30	0	-0.52545
30	0	0.84044
30	0	-0.3211
30	0	-1.86088
31	0	2
31	1	0.04012
31	0	0.69966
31	0	0
31	0	0
31	0	0
31	0	0.73247
31	0	-1
31	0	1
31	0	0
31	0	0
31	1	-0.66588
31	0	1
31	0	-0.05001
31	1	-1
31	1	-0.02099
31	0	0.1232
31	1	0.61199
31	1	-0.5397
31	0	2.5029
31	0	-0.09807
31	0	-1
31	1	-1.08971
31	1	0.13767
31	0	0.49401
31	1	0.39572
31	1	0.96248
31	0	0.8303
31	0	0.77272
31	0	0.58523
31	1	-1
31	1	-1
31	1	-1
31	1	1
31	0	0.22855
31	1	-0.32258
31	0	-1
31	1	0.09084
31	1	0
31	1	0
31	0	1
31	0	0
31	1	0
31	0	0
31	1	-0.19491
31	0	0.04401
31	0	0
31	1	-1.36671
31	1	0.53959
31	1	-0.11739
31	1	0.61492
31	1	-2
31	0	1
31	1	-0.11004
31	0	0
31	0	1
31	0	-0.17271
31	0	0.17355
31	0	1.49498
31	1	-1.24258
31	1	0.12314
31	1	1.01907
31	1	0
31	1	-0.45588
31	1	0
31	1	0
31	1	-1
31	1	-0.66094
31	1	0.43236
31	1	0
31	0	1.00379
31	0	0.83972
31	0	0.29808
31	0	0
31	1	0.50663
31	1	0.68749
31	0	1
31	1	-0.54515
31	1	0.30348
31	0	-1
31	0	-0.40754
31	0	0.9416
31	1	0
31	1	-0.65595
31	1	-1
31	1	-0.44785
31	1	0
31	0	0
31	0	-0.06222
31	1	-0.356
31	1	0.23637
31	0	0.50556
31	0	-2.2567
31	0	0.31477
31	0	1.31321
31	0	0.35183
32	0	2
32	1	-1.16756
32	0	0.18577
32	0	0
32	0	0
32	0	0
32	0	-0.45889
32	0	-1
32	0	1
32	0	0
32	0	0
32	1	-0.33846
32	0	1
32	0	0.129
32	1	-1
32	1	0.43613
32	0	0.72706
32	1	-0.5832
32	1	0.00269
32	0	-0.3892
32	0	0.13852
32	0	-1
32	1	-0.09291
32	1	-0.09715
32	0	1.62509
32	1	-0.97615
32	1	-2.20506
32	0	1.13409
32	0	0.42272
32	0	0.92617
32	1	-1
32	1	-1
32	1	-1
32	1	1
32	0	-0.02082
32	1	0.16639
32	0	-1
32	1	1.17812
32	1	0
32	1	0
32	0	1
32	0	0
32	1	0
32	0	0
32	1	-0.72164
32	0	1.19519
32	0	0
32	1	-0.30837
32	1	0.89357
32	1	1.16512
32	1	0.88898
32	1	-2
32	0	1
32	1	0.9142
32	0	0
32	0	1
32	0	-1.45819
32	0	0.03304
32	0	0.10053
32	1	1.26479
32	1	0.90323
32	1	1.07108
32	1	0
32	1	-0.16815
32	1	0
32	1	0
32	1	-1
32	1	0.16321
32	1	1.00194
32	1	0
32	0	-0.17027
32	0	-0.78768
32	0	0.0051
32	0	0
32	1	-1.18172
32	1	-1.86058
32	0	1
32	1	0.57283
32	1	-1.70651
32	0	-1
32	0	-0.34131
32	0	0.85999
32	1	0
32	1	0.87285
32	1	-1
32	1	0.32911
32	1	0
32	0	0
32	0	1.00474
32	1	-0.5382
32	1	0.64231
32	0	0.359
32	0	-0.77926
32	0	1.42523
32	0	-0.4612
32	0	-1.17755
33	0	2
33	1	-0.99481
33	0	1.10419
33	0	0
33	0	0
33	0	0
33	0	0.14212
33	0	-1
33	0	1
33	0	0
33	0	0
33	1	-0.07943
33	0	1
33	0	0.48331
33	1	-1
33	1	-0.7084
33	0	0.42318
33	1	-0.52672
33	1	-0.06718
33	0	-1.37034
33	0	-0.33718
33	0	-1
33	1	-1.14565
33	1	0.67284
33	0	1.21188
33	1	-0.07598
33	1	-0.2234
33	0	1.21613
33	0	1.04254
33	0	-0.63574
33	1	-1
33	1	-1
33	1	-1
33	1	1
33	0	0.13864
33	1	-0.19227
33	0	-1
33	1	0.42503
33	1	0
33	1	0
33	0	1
33	0	0
33	1	0
33	0	0
33	1	0.87039
33	0	0.17895
33	0	0
33	1	-0.66815
33	1	0.44618
33	1	1.32192
33	1	1.2869
33	1	-2
33	0	1
33	1	0.0138
33	0	0
33	0	1
33	0	-0.69631
33	0	-1.07459
33	0	0.5208
33	1	0.11629
33	1	1.22529
33	1	1.8874
33	1	0
33	1	0.3005
33	1	0
33	1	0
33	1	-1
33	1	-0.18715
33	1	0.55421
33	1	0
33	0	0.84685
33	0	-1.20372
33	0	0.12862
33	0	0
33	1	1.08639
33	1	-0.83944
33	0	1
33	1	0.96231
33	1	-0.56856
33	0	-1
33	0	-1.56528
33	0	0.98703
33	1	0
33	1	1.3658
33	1	-1
33	1	0.36051
33	1	0
33	0	0
33	0	-1.64469
33	1	-0.46602
33	1	1.72325
33	0	-0.22566
33	0	-0.61689
33	0	0.93468
33	0	-1.24986
33	0	-1.3937
34	0	2
34	1	0.46885
34	0	0.00198
34	0	0
34	0	0
34	0	0
34	0	0.68085
34	0	-1
34	0	1
34	0	0
34	0	0
34	1	0.3437
34	0	1
34	0	-0.78577
34	1	-1
34	1	1.09364
34	0	0.72046
34	1	-0.12585
34	1	-0.99215
34	0	0.88077
34	0	-0.35752
34	0	-1
34	1	-0.74086
34	1	-0.0991
34	0	1.02153
34	1	0.0936
34	1	-1.07511
34	0	-0.62928
34	0	-0.3875
34	0	0.27395
34	1	-1
34	1	-1
34	1	-1
34	1	1
34	0	0.51421
34	1	-1.28372
34	0	-1
34	1	0.86022
34	1	0
34	1	0
34	0	1
34	0	0
34	1	0
34	0	0
34	1	-1.05125
34	0	-0.11974
34	0	0
34	1	-1.13134
34	1	0.3157
34	1	-0.58727
34	1	0.15307
34	1	-2
34	0	1
34	1	-0.25161
34	0	0
34	0	1
34	0	-0.73158
34	0	0.11748
34	0	0.34786
34	1	-0.58135
34	1	0.22379
34	1	1.07591
34	1	0
34	1	0.25071
34	1	0
34	1	0
34	1	-1
34	1	-0.37259
34	1	1.33967
34	1	0
34	0	-0.38488
34	0	0.29625
34	0	-0.49282
34	0	0
34	1	-0.34887
34	1	-1.0379
34	0	1
34	1	-0.08631
34	1	-0.63106
34	0	-1
34	0	0.03572
34	0	1.52246
34	1	0
34	1	0.96699
34	1	-1
34	1	0.24304
34	1	0
34	0	0
34	0	-0.55989
34	1	-0.62796
34	1	0.55139
34	0	0.50272
34	0	0.99175
34	0	-0.76693
34	0	1.1328
34	0	0.35922
35	0	2
35	1	0.03806
35	0	0.06519
35	0	0
35	0	0
35	0	0
35	0	-0.45161
35	0	-1
35	0	1
35	0	0
35	0	0
35	1	0.20937
35	0	1
35	0	-0.62258
35	1	-1
35	1	-0.25498
35	0	0.66894
35	1	0.14859
35	1	-0.77301
35	0	1.27268
35	0	-0.23354
35	0	-1
35	1	-1.22611
35	1	0.24748
35	0	0.66332
35	1	0.33594
35	1	-0.57688
35	0	0.14585
35	0	0.33257
35	0	-0.1019
35	1	-1
35	1	-1
35	1	-1
35	1	1
35	0	0.16349
35	1	0.14137
35	0	-1
35	1	0.25573
35	1	0
35	1	0
35	0	1
35	0	0
35	1	0
35	0	0
35	1	-0.34832
35	0	-1.04823
35	0	0
35	1	-1.37118
35	1	0.5847
35	1	-1.10994
35	1	1.13193
35	1	-2
35	0	1
35	1	0.44568
35	0	0
35	0	1
35	0	-0.71412
35	0	-0.45734
35	0	0.1062
35	1	-0.67735
35	1	0.19314
35	1	0.09503
35	1	0
35	1	0.58963
35	1	0
35	1	0
35	1	-1
35	1	-0.72789
35	1	0.50781
35	1	0
35	0	0.92046
35	0	-0.761
35	0	-0.01368
35	0	0
35	1	-0.58604
35	1	0.29099
35	0	1
35	1	0.24486
35	1	-0.1119
35	0	-1
35	0	0.22718
35	0	1.04516
35	1	0
35	1	0.66682
35	1	-1
35	1	-0.87046
35	1	0
35	0	0
35	0	-0.79699
35	1	-0.81464
35	1	-0.54437
35	0	-0.38154
35	0	0.63379
35	0	0.03151
35	0	-0.34095
35	0	0.39577
36	0	2
36	1	-0.83185
36	0	-0.1087
36	0	0
36	0	0
36	0	0
36	0	-0.26059
36	0	-1
36	0	1
36	0	0
36	0	0
36	1	-0.19895
36	0	1
36	0	-1.19574
36	1	-1
36	1	0.90398
36	0	0.11926
36	1	0.87228
36	1	-0.61672
36	0	0.64471
36	0	0.00748
36	0	-1
36	1	-0.63133
36	1	0.51407
36	0	1.27575
36	1	-0.26903
36	1	0.77764
36	0	0.53311
36	0	1.35998
36	0	-0.06702
36	1	-1
36	1	-1
36	1	-1
36	1	1
36	0	-0.00045
36	1	-0.36424
36	0	-1
36	1	0.59284
36	1	0
36	1	0
36	0	1
36	0	0
36	1	0
36	0	0
36	1	0.18041
36	0	1.19809
36	0	0
36	1	-0.31033
36	1	-0.4113
36	1	0.81271
36	1	0.12679
36	1	-2
36	0	1
36	1	0.1349
36	0	0
36	0	1
36	0	0.36058
36	0	0.6387
36	0	-0.67372
36	1	0.24579
36	1	1.10522
36	1	-0.12223
36	1	0
36	1	-0.00093
36	1	0
36	1	0
36	1	-1
36	1	0.65154
36	1	-0.17468
36	1	0
36	0	-0.77925
36	0	-0.98653
36	0	0.12678
36	0	0
36	1	1.25715
36	1	-0.83477
36	0	1
36	1	0.36483
36	1	0.14812
36	0	-1
36	0	0.21366
36	0	1.00975
36	1	0
36	1	1.31462
36	1	-1
36	1	0.38647
36	1	0
36	0	0
36	0	0.43091
36	1	-0.98217
36	1	0.39634
36	0	-0.39876
36	0	-0.18072
36	0	-1.27961
36	0	-0.36456
36	0	-0.53086
37	0	2
37	1	0.4816
37	0	0.24853
37	0	0
37	0	0
37	0	0
37	0	0.91465
37	0	-1
37	0	1
37	0	0
37	0	0
37	1	-0.24028
37	0	1
37	0	-1.30443
37	1	-1
37	1	0.5395
37	0	-0.56538
37	1	-0.07044
37	1	0.00436
37	0	0.14524
37	0	-0.57979
37	0	-1
37	1	-2.12907
37	1	1.93417
37	0	1.14602
37	1	-0.22511
37	1	-0.2969
37	0	1.34755
37	0	1.273
37	0	-0.76906
37	1	-1
37	1	-1
37	1	-1
37	1	1
37	0	0.11304
37	1	1.09975
37	0	-1
37	1	-0.19073
37	1	0
37	1	0
37	0	1
37	0	0
37	1	0
37	0	0
37	1	-0.12491
37	0	0.58774
37	0	0
37	1	-1.3394
37	1	0.32647
37	1	0.51364
37	1	-0.00619
37	1	-2
37	0	1
37	1	0.72456
37	0	0
37	0	1
37	0	-0.14333
37	0	-0.25962
37	0	0.13168
37	1	0.94696
37	1	-0.92519
37	1	0.68705
37	1	0
37	1	-0.061
37	1	0
37	1	0
37	1	-1
37	1	-0.39727
37	1	0.4425
37	1	0
37	0	1.43572
37	0	0.083
37	0	-0.54969
37	0	0
37	1	1.01674
37	1	1.1
37	0	1
37	1	-0.59381
37	1	1.26369
37	0	-1
37	0	1.27002
37	0	0.61149
37	1	0
37	1	0.96412
37	1	-1
37	1	0.1822
37	1	0
37	0	0
37	0	-0.28546
37	1	0.52642
37	1	-0.03583
37	0	-1.18679
37	0	-0.39254
37	0	0.60237
37	0	0.48278
37	0	-0.16413
38	0	2
38	1	-1.08575
38	0	-0.25226
38	0	0
38	0	0
38	0	0
38	0	0.76649
38	0	-1
38	0	1
38	0	0
38	0	0
38	1	1.06233
38	0	1
38	0	-0.92356
38	1	-1
38	1	-0.14579
38	0	0.25387
38	1	-0.63065
38	1	-0.90612
38	0	-0.73748
38	0	-1.99549
38	0	-1
38	1	-0.08103
38	1	0.42291
38	0	-0.51932
38	1	0.89169
38	1	-0.91491
38	0	0.45512
38	0	-0.14771
38	0	0.9495
38	1	-1
38	1	-1
38	1	-1
38	1	1
38	0	-0.8537
38	1	-0.32999
38	0	-1
38	1	0.18201
38	1	0
38	1	0
38	0	1
38	0	0
38	1	0
38	0	0
38	1	0.95556
38	0	-0.04598
38	0	0
38	1	-0.73437
38	1	0.67205
38	1	-0.05442
38	1	0.16371
38	1	-2
38	0	1
38	1	0.33267
38	0	0
38	0	1
38	0	-0.29636
38	0	-1.37169
38	0	-0.38809
38	1	0.38584
38	1	0.578
38	1	-0.49031
38	1	0
38	1	-0.52011
38	1	0
38	1	0
38	1	-1
38	1	-0.20073
38	1	0.45433
38	1	0
38	0	-1.1503
38	0	0.27331
38	0	-0.28798
38	0	0
38	1	-0.40174
38	1	-0.08436
38	0	1
38	1	2.19708
38	1	-1.35845
38	0	-1
38	0	-0.11689
38	0	0.95319
38	1	0
38	1	0.12491
38	1	-1
38	1	-0.4808
38	1	0
38	0	0
38	0	-0.39634
38	1	-0.64498
38	1	0.74387
38	0	-0.49312
38	0	0.1476
38	0	0.05357
38	0	-1.39934
38	0	0.21993
39	0	2
39	1	-0.74145
39	0	-0.79036
39	0	0
39	0	0
39	0	0
39	0	0.52105
39	0	-1
39	0	1
39	0	0
39	0	0
39	1	-1.03077
39	0	1
39	0	-0.11478
39	1	-1
39	1	-0.14822
39	0	0.68334
39	1	0.79433
39	1	-0.31229
39	0	0.17498
39	0	0.11482
39	0	-1
39	1	-1.32502
39	1	0.98792
39	0	0.38319
39	1	-0.8316
39	1	0.00613
39	0	-1.20855
39	0	-0.87839
39	0	0.82127
39	1	-1
39	1	-1
39	1	-1
39	1	1
39	0	0.29936
39	1	-0.3629
39	0	-1
39	1	0.91425
39	1	0
39	1	0
39	0	1
39	0	0
39	1	0
39	0	0
39	1	-0.66731
39	0	1.32025
39	0	0
39	1	-0.60551
39	1	-0.15072
39	1	-0.70453
39	1	-0.72946
39	1	-2
39	0	1
39	1	-0.04471
39	0	0
39	0	1
39	0	-0.20288
39	0	1.02761
39	0	0.39631
39	1	-0.2465
39	1	-1.64609
39	1	0.49415
39	1	0
39	1	-1.33459
39	1	0
39	1	0
39	1	-1
39	1	-0.77523
39	1	0.66877
39	1	0
39	0	-0.45581
39	0	-0.37671
39	0	-0.12699
39	0	0
39	1	0.23863
39	1	-1.4441
39	0	1
39	1	0.48571
39	1	0.18159
39	0	-1
39	0	0.41742
39	0	0.9474
39	1	0
39	1	-0.35674
39	1	-1
39	1	-0.58366
39	1	0
39	0	0
39	0	-0.43751
39	1	0.19829
39	1	1.49885
39	0	-0.7333
39	0	0.50666
39	0	0.24889
39	0	0.11788
39	0	0.20698
40	0	2
40	1	-0.50887
40	0	0.50678
40	0	0
40	0	0
40	0	0
40	0	0.41833
40	0	-1
40	0	1
40	0	0
40	0	0
40	1	0.64324
40	0	1
40	0	-0.58416
40	1	-1
40	1	0.96274
40	0	1.34846
40	1	1.02656
40	1	0.58483
40	0	-0.53256
40	0	-0.19537
40	0	-1
40	1	-1.03034
40	1	-0.459
40	0	1.33348
40	1	-0.58301
40	1	-0.82711
40	0	1.13962
40	0	2.42395
40	0	0.05973
40	1	-1
40	1	-1
40	1	-1
40	1	1
40	0	-0.14861
40	1	0.63821
40	0	-1
40	1	-0.15187
40	1	0
40	1	0
40	0	1
40	0	0
40	1	0
40	0	0
40	1	-0.24013
40	0	1.70844
40	0	0
40	1	-1.76626
40	1	0.1312
40	1	1.03892
40	1	1.6629
40	1	-2
40	0	1
40	1	0.67742
40	0	0
40	0	1
40	0	-0.43479
40	0	-0.15532
40	0	-0.92919
40	1	0.70951
40	1	-0.49685
40	1	1.33265
40	1	0
40	1	1.38805
40	1	0
40	1	0
40	1	-1
40	1	-0.96126
40	1	0.6036
40	1	0
40	0	0.13533
40	0	-1.14617
40	0	0.78437
40	0	0
40	1	0.00179
40	1	-1.1483
40	0	1
40	1	1.33175
40	1	0.08263
40	0	-1
40	0	-0.78551
40	0	2.31362
40	1	0
40	1	1.67407
40	1	-1
40	1	1.33992
40	1	0
40	0	0
40	0	-1.39161
40	1	-0.4005
40	1	0.81199
40	0	-0.4485
40	0	-1.52109
40	0	-0.49726
40	0	-1.29609
40	0	0.65796
41	0	2
41	1	-0.54763
41	0	0.64114
41	0	0
41	0	0
41	0	0
41	0	0.21074
41	0	-1
41	0	1
41	0	0
41	0	0
41	1	0.63513
41	0	1
41	0	-0.78578
41	1	-1
41	1	0.26799
41	0	0.34737
41	1	-1.01807
41	1	0.41148
41	0	0.34789
41	0	-1.18823
41	0	-1
41	1	0.21343
41	1	-0.58806
41	0	1.41555
41	1	-1.6357
41	1	0.58806
41	0	0.93573
41	0	1.71599
41	0	1.01404
41	1	-1
41	1	-1
41	1	-1
41	1	1
41	0	-1.03528
41	1	-0.55238
41	0	-1
41	1	-0.0699
41	1	0
41	1	0
41	0	1
41	0	0
41	1	0
41	0	0
41	1	0.00402
41	0	-0.0813
41	0	0
41	1	0.64588
41	1	-0.17389
41	1	-0.01746
41	1	-0.78507
41	1	-2
41	0	1
41	1	0.75299
41	0	0
41	0	1
41	0	-0.70913
41	0	-0.00808
41	0	-0.60886
41	1	0.7471
41	1	0.29373
41	1	0.31002
41	1	0
41	1	-1.10345
41	1	0
41	1	0
41	1	-1
41	1	-0.77257
41	1	-1.24023
41	1	0
41	0	0.83293
41	0	0.5996
41	0	-0.05262
41	0	0
41	1	-0.761
41	1	0.07358
41	0	1
41	1	-1.36184
41	1	0.34101
41	0	-1
41	0	0.18985
41	0	0.95297
41	1	0
41	1	0.0605
41	1	-1
41	1	0.93504
41	1	0
41	0	0
41	0	-1.06274
41	1	-0.03072
41	1	-0.65054
41	0	-0.15201
41	0	0.39745
41	0	-0.56773
41	0	0.53986
41	0	-0.36966
42	0	2
42	1	-0.99474
42	0	0.61779
42	0	0
42	0	0
42	0	0
42	0	-0.134
42	0	-1
42	0	1
42	0	0
42	0	0
42	1	-0.38438
42	0	1
42	0	0.01186
42	1	-1
42	1	-0.27695
42	0	-0.28153
42	1	0.13938
42	1	-0.42171
42	0	0.67775
42	0	-0.6433
42	0	-1
42	1	-0.67836
42	1	0.18243
42	0	1.56826
42	1	1.20392
42	1	-0.7824
42	0	0.68751
42	0	-0.09848
42	0	-0.01188
42	1	-1
42	1	-1
42	1	-1
42	1	1
42	0	0.74266
42	1	-0.62561
42	0	-1
42	1	0.40727
42	1	0
42	1	0
42	0	1
42	0	0
42	1	0
42	0	0
42	1	-1.31808
42	0	0.67221
42	0	0
42	1	-0.19614
42	1	-1.02444
42	1	-0.41611
42	1	-0.17053
42	1	-2
42	0	1
42	1	1.13768
42	0	0
42	0	1
42	0	-0.96258
42	0	-0.84674
42	0	0.06037
42	1	-0.27895
42	1	0.73074
42	1	-0.33255
42	1	0
42	1	0.1433
42	1	0
42	1	0
42	1	-1
42	1	0.89406
42	1	-0.80579
42	1	0
42	0	0.11798
42	0	0.18662
42	0	0.87526
42	0	0
42	1	0.13748
42	1	-0.59593
42	0	1
42	1	-1.20798
42	1	0.61122
42	0	-1
42	0	0.54228
42	0	-0.07287
42	1	0
42	1	0.31403
42	1	-1
42	1	0.26048
42	1	0
42	0	0
42	0	0.20532
42	1	-0.07711
42	1	0.8288
42	0	-1.34783
42	0	0.01899
42	0	0.38182
42	0	-0.6241
42	0	-0.3807
43	0	2
43	1	-0.91241
43	0	1.07539
43	0	0
43	0	0
43	0	0
43	0	0.97353
43	0	-1
43	0	1
43	0	0
43	0	0
43	1	-0.3316
43	0	1
43	0	-0.29941
43	1	-1
43	1	0.82909
43	0	-0.918
43	1	1.29722
43	1	0.80652
43	0	-0.49979
43	0	-0.67315
43	0	-1
43	1	-1.32008
43	1	-0.0066
43	0	0.11435
43	1	0.12748
43	1	-1.02052
43	0	0.78637
43	0	0.5256
43	0	2.07708
43	1	-1
43	1	-1
43	1	-1
43	1	1
43	0	0.55708
43	1	0.70744
43	0	-1
43	1	0.32871
43	1	0
43	1	0
43	0	1
43	0	0
43	1	0
43	0	0
43	1	-0.31686
43	0	0.29604
43	0	0
43	1	0.6884
43	1	-0.33441
43	1	-1.77764
43	1	0.24269
43	1	-2
43	0	1
43	1	0.00617
43	0	0
43	0	1
43	0	-0.97136
43	0	0.7049
43	0	-0.02198
43	1	0.59294
43	1	-0.99891
43	1	0.09757
43	1	0
43	1	0.1587
43	1	0
43	1	0
43	1	-1
43	1	-0.53396
43	1	-0.21215
43	1	0
43	0	-0.18979
43	0	-1.16129
43	0	-0.49829
43	0	0
43	1	-0.45985
43	1	-0.75708
43	0	1
43	1	-0.69762
43	1	-0.09564
43	0	-1
43	0	0.17609
43	0	1.44587
43	1	0
43	1	0.20678
43	1	-1
43	1	-0.16814
43	1	0
43	0	0
43	0	-0.66355
43	1	-0.94337
43	1	-0.34781
43	0	-0.42808
43	0	-1.50457
43	0	1.50697
43	0	0.39914
43	0	0.46658
44	0	2
44	1	0.40359
44	0	-0.15025
44	0	0
44	0	0
44	0	0
44	0	0.82514
44	0	-1
44	0	1
44	0	0
44	0	0
44	1	0.74926
44	0	1
44	0	0.73602
44	1	-1
44	1	-0.07465
44	0	0.70871
44	1	-1.36822
44	1	-0.56329
44	0	0.96147
44	0	0.83907
44	0	-1
44	1	0.06696
44	1	-0.40895
44	0	0.91539
44	1	0.3205
44	1	-0.10008
44	0	0.46143
44	0	-0.15125
44	0	0.22137
44	1	-1
44	1	-1
44	1	-1
44	1	1
44	0	1.87168
44	1	-0.3593
44	0	-1
44	1	-0.22679
44	1	0
44	1	0
44	0	1
44	0	0
44	1	0
44	0	0
44	1	0.81516
44	0	0.49695
44	0	0
44	1	0.06977
44	1	1.34643
44	1	-0.26042
44	1	-0.54233
44	1	-2
44	0	1
44	1	-0.45749
44	0	0
44	0	1
44	0	-0.3658
44	0	1.26908
44	0	0.22693
44	1	0.11226
44	1	-0.05045
44	1	0.21072
44	1	0
44	1	0.56416
44	1	0
44	1	0
44	1	-1
44	1	0.0488
44	1	-0.23439
44	1	0
44	0	0.69118
44	0	-0.79332
44	0	-0.25669
44	0	0
44	1	-0.7645
44	1	-0.57321
44	0	1
44	1	0.65111
44	1	-0.35555
44	0	-1
44	0	-1.07282
44	0	1.02062
44	1	0
44	1	-0.0908
44	1	-1
44	1	0.10972
44	1	0
44	0	0
44	0	-1.1511
44	1	0.37993
44	1	-0.01316
44	0	-0.1625
44	0	-0.06775
44	0	0.99064
44	0	-0.05673
44	0	0.3026
45	0	2
45	1	-1.04828
45	0	0.73491
45	0	0
45	0	0
45	0	0
45	0	0.62005
45	0	-1
45	0	1
45	0	0
45	0	0
45	1	-0.49194
45	0	1
45	0	-0.57648
45	1	-1
45	1	0.05776
45	0	0.92447
45	1	-0.29503
45	1	-0.01061
45	0	-0.18027
45	0	-0.96048
45	0	-1
45	1	-1.10756
45	1	0.72245
45	0	2.09777
45	1	-0.22218
45	1	0.33204
45	0	-0.1452
45	0	0.51225
45	0	-0.36305
45	1	-1
45	1	-1
45	1	-1
45	1	1
45	0	-0.82677
45	1	0.23619
45	0	-1
45	1	0.81243
45	1	0
45	1	0
45	0	1
45	0	0
45	1	0
45	0	0
45	1	1.72753
45	0	-0.59679
45	0	0
45	1	-1.23782
45	1	0.2479
45	1	0.00058
45	1	0.32743
45	1	-2
45	0	1
45	1	0.36439
45	0	0
45	0	1
45	0	-1.3681
45	0	-0.20089
45	0	1.55774
45	1	0.49836
45	1	0.27925
45	1	0.58486
45	1	0
45	1	1.15251
45	1	0
45	1	0
45	1	-1
45	1	0.5222
45	1	-0.71846
45	1	0
45	0	1.09232
45	0	-0.88218
45	0	0.83218
45	0	0
45	1	-1.09609
45	1	0.54868
45	0	1
45	1	0.87177
45	1	1.81827
45	0	-1
45	0	-1.76493
45	0	0.78435
45	1	0
45	1	0.15613
45	1	-1
45	1	1.66442
45	1	0
45	0	0
45	0	-0.17016
45	1	0.0748
45	1	-0.72295
45	0	0.27972
45	0	-0.56605
45	0	1.10019
45	0	-0.28363
45	0	-0.52503
46	0	2
46	1	0.43965
46	0	-0.69679
46	0	0
46	0	0
46	0	0
46	0	0.77334
46	0	-1
46	0	1
46	0	0
46	0	0
46	1	0.43774
46	0	1
46	0	0.36659
46	1	-1
46	1	1.48973
46	0	0.96667
46	1	-0.04308
46	1	-0.29405
46	0	-1.01434
46	0	-0.57774
46	0	-1
46	1	-0.88991
46	1	-0.4778
46	0	0.76967
46	1	-0.37358
46	1	-0.40472
46	0	1.02531
46	0	0.55594
46	0	0.48036
46	1	-1
46	1	-1
46	1	-1
46	1	1
46	0	-0.2516
46	1	-0.77787
46	0	-1
46	1	0.68481
46	1	0
46	1	0
46	0	1
46	0	0
46	1	0
46	0	0
46	1	1.33755
46	0	-0.39106
46	0	0
46	1	0.3929
46	1	0.81759
46	1	1.19054
46	1	1.25261
46	1	-2
46	0	1
46	1	1.58052
46	0	0
46	0	1
46	0	-0.98137
46	0	-0.49007
46	0	0.64939
46	1	-0.0377
46	1	-0.30739
46	1	-1.02985
46	1	0
46	1	-0.3768
46	1	0
46	1	0
46	1	-1
46	1	0.10745
46	1	0.89599
46	1	0
46	0	0.24631
46	0	0.31207
46	0	0.03675
46	0	0
46	1	-0.18853
46	1	-0.67788
46	0	1
46	1	1.12958
46	1	0.43578
46	0	-1
46	0	1.42931
46	0	0.87126
46	1	0
46	1	-0.42358
46	1	-1
46	1	-0.74089
46	1	0
46	0	0
46	0	0.44294
46	1	0.31602
46	1	0.66823
46	0	0.31144
46	0	-0.27366
46	0	-0.64606
46	0	-0.98595
46	0	-0.09185
47	0	2
47	1	-0.32755
47	0	-0.51139
47	0	0
47	0	0
47	0	0
47	0	-0.34019
47	0	-1
47	0	1
47	0	0
47	0	0
47	1	-0.37493
47	0	1
47	0	-0.00632
47	1	-1
47	1	0.11957
47	0	1.8836
47	1	0.08553
47	1	-0.58797
47	0	1.01098
47	0	-0.97593
47	0	-1
47	1	-1.34214
47	1	-0.99347
47	0	0.74129
47	1	-0.26799
47	1	-0.4943
47	0	1.13908
47	0	0.1215
47	0	0.88811
47	1	-1
47	1	-1
47	1	-1
47	1	1
47	0	0.99438
47	1	-0.13122
47	0	-1
47	1	0.68051
47	1	0
47	1	0
47	0	1
47	0	0
47	1	0
47	0	0
47	1	-0.088
47	0	-0.62125
47	0	0
47	1	-0.54255
47	1	1.08707
47	1	-0.56078
47	1	0.03095
47	1	-2
47	0	1
47	1	-0.38588
47	0	0
47	0	1
47	0	-0.31443
47	0	0.26882
47	0	0.73053
47	1	-0.647
47	1	-0.8666
47	1	0.44656
47	1	0
47	1	-0.51137
47	1	0
47	1	0
47	1	-1
47	1	-0.4793
47	1	0.34294
47	1	0
47	0	1.61011
47	0	0.37226
47	0	0.31366
47	0	0
47	1	1.0713
47	1	-0.69411
47	0	1
47	1	-0.11123
47	1	-0.88979
47	0	-1
47	0	-1.22876
47	0	0.35723
47	1	0
47	1	1.5874
47	1	-1
47	1	-0.51658
47	1	0
47	0	0
47	0	0.05022
47	1	-0.20756
47	1	0.07403
47	0	-0.06418
47	0	1.68975
47	0	-0.56989
47	0	-0.0712
47	0	-0.53315
48	0	2
48	1	-1.22661
48	0	0.73318
48	0	0
48	0	0
48	0	0
48	0	-0.58784
48	0	-1
48	0	1
48	0	0
48	0	0
48	1	0.35731
48	0	1
48	0	-0.12588
48	1	-1
48	1	0.5344
48	0	-0.41796
48	1	-0.68204
48	1	0.76522
48	0	0.76406
